gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time
1,123904,1,0.00175772,0.00102528,1.83643,N/A,N/A,N/A,N/A
1,123904,1,0.00220255,0.00103877,1.83629,N/A,N/A,N/A,N/A
1,124928,1,0.00158719,0.00109884,1.85119,N/A,N/A,N/A,N/A
1,124928,1,0.00183919,0.0010728,1.85107,N/A,N/A,N/A,N/A
1,124928,1,0.00214419,0.00110073,1.8507,N/A,N/A,N/A,N/A
1,125952,1,0.00171679,0.00101062,1.86513,N/A,N/A,N/A,N/A
1,125952,1,0.00207377,0.00110163,1.86647,N/A,N/A,N/A,N/A
1,125952,1,0.00221642,0.00109347,1.86598,N/A,N/A,N/A,N/A
1,126976,1,0.00151993,0.00111191,1.88089,N/A,N/A,N/A,N/A
1,126976,1,0.00181856,0.00108242,1.8814,N/A,N/A,N/A,N/A
1,126976,1,0.00221522,0.00112671,1.881,N/A,N/A,N/A,N/A
1,128000,1,0.00219745,0.00108814,1.89604,N/A,N/A,N/A,N/A
1,128000,1,0.00220291,0.00111434,1.89638,N/A,N/A,N/A,N/A
1,128000,1,0.00222396,0.0010385,1.89563,N/A,N/A,N/A,N/A
1,129024,1,0.00154026,0.00113565,1.91088,N/A,N/A,N/A,N/A
1,129024,1,0.00161736,0.00103543,1.91068,N/A,N/A,N/A,N/A
1,129024,1,0.00223572,0.00104959,1.91129,N/A,N/A,N/A,N/A
1,130048,1,0.00161415,0.001127,1.92567,N/A,N/A,N/A,N/A
1,130048,1,0.00223957,0.00114277,1.9258,N/A,N/A,N/A,N/A
1,130048,1,0.00225647,0.0011239,1.92581,N/A,N/A,N/A,N/A
1,131072,1,0.00160714,0.00109967,1.9411,N/A,N/A,N/A,N/A
