gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time,node,blocksize
4,212992,50,0.00519653,0.00221004,32.987,0.0177165,0.115263,0.0166673,0.0165019,victoria,1024
4,212992,50,0.00554091,0.00231718,33.0731,0.0187302,0.117143,0.0176175,0.0174396,victoria,1024
4,212992,50,0.00759761,0.00337579,33.0395,0.0175184,0.105739,0.0163021,0.0160649,victoria,1024
4,225280,50,0.00577011,0.00234463,50.025,0.0174608,0.117528,0.0160897,0.0158929,victoria,1024
4,225280,50,0.00589905,0.00229774,49.881,0.0165027,0.117045,0.0155546,0.0153592,victoria,1024
4,225280,50,0.00907185,0.00338413,49.8963,0.0164354,0.109095,0.0154052,0.0151663,victoria,1024
4,237568,50,0.00675127,0.00272496,53.0321,0.0159267,0.118934,0.0147742,0.0145241,victoria,1024
4,237568,50,0.00954758,0.0037211,52.9572,0.017293,0.11374,0.0161767,0.0159391,victoria,1024
4,237568,50,0.0121112,0.00333672,52.969,0.0161492,0.118886,0.0150714,0.0148603,victoria,1024
4,249856,50,0.00878893,0.00379167,55.953,0.0158516,0.115316,0.0145809,0.0143382,victoria,1024
4,249856,50,0.00879519,0.00393285,55.9938,0.0157456,0.116575,0.0146466,0.0144228,victoria,1024
